UserTags,TimeStamps,Tweets,cleaned_tweet,sentiment
"ABC News Politics
@ABCPolitics",2024-06-28T00:04:27.000Z,"Former Pres. Trump lashes out at judge and prosecution in his ""hush money"" trial on social media on Memorial Day. 
@rachelvscott
 has more details.",former pres trump lash judge prosecution hush money trial social medium memorial day detail,negative
"ABC News Politics
@ABCPolitics",2024-06-28T00:04:27.000Z,"Pres. Joe Bien welcomes Kenyan President William Ruto to the White House. 
@maryaliceparks
 has more on the visit that the Biden administration says ""will strengthen a shared commitment to peace and security.""",pres joe bien welcome kenyan president william ruto white house visit biden administration say strengthen shared commitment peace security,positive
"ABC News Politics
@ABCPolitics",2024-06-28T00:04:27.000Z,"The economic numbers expose a complicated reality during former Pres. Trump's time in the White House. 

Read more: https://trib.al/9NNgo9P",economic number expose complicated reality former pres trump time white house read,positive
"ABC News Politics
@ABCPolitics",2024-06-28T00:04:27.000Z,"After presenting 20 witnesses and over 200 pieces of evidence, prosecutors in Donald Trump's hush money trial have rested their case against the former president. https://trib.al/VzXQQel",presenting witness piece evidence prosecutor donald trump hush money trial rested case former president,negative
"ABC News Politics
@ABCPolitics",2024-06-28T00:04:27.000Z,"House members including Rep. Matt Gaetz and Rep. Lauren Boebert show up to support former Pres. Trump at his hush money trial.
@OliviaRubinABC
: ""Every single day, the group that Donald Trump is bringing with him is growing and growing.""",house member including rep matt gaetz rep lauren boebert show support former pres trump hush money trial every single day group donald trump bringing growing growing,positive
"ABC News Politics
@ABCPolitics",2024-06-28T00:04:27.000Z,"New tariffs on China announced Tuesday represent a major shift for Pres. Biden, who was once critical of Trump-era tax hikes on Beijing.",new tariff china announced tuesday represent major shift pres biden critical trump era tax hike beijing,negative
"ABC News Politics
@ABCPolitics",2024-06-28T00:04:27.000Z,"ABC News reports Jim Justice is projected to win the West Virginia Republican Senate primary. 

Follow live updates:",abc news report jim justice projected win west virginia republican senate primary follow live update,negative
"ABC News Politics
@ABCPolitics",2024-06-27T17:30:00.000Z,"North Dakota Gov. Doug Burgum and Florida Reps. Byron Donalds and Cory Mills are planning to come with former Pres. Trump to court today, in addition to House Speaker Mike Johnson, according to sources familiar with the matter.",north dakota gov doug burgum florida rep byron donalds cory mill planning come former pres trump court today addition house speaker mike johnson according source familiar matter,negative
"ABC News Politics
@ABCPolitics",2024-06-27T17:30:00.000Z,"Pres. Biden and Vice Pres. Harris welcome the Las Vegas Aces to the White House to celebrate their 2023 WNBA Championship.

""The first WNBA team in over 20 years to win a title back-to-back. I kinda like that back-to-back stuff,"" Biden jokes amid his own reelection campaign.",pres biden vice pres harris welcome la vega ace white house celebrate wnba championship first wnba team year win title back back kinda like back back stuff biden joke amid reelection campaign,negative
"ABC News Politics
@ABCPolitics",2024-06-27T17:30:00.000Z,"LATEST: Stormy Daniels has arrived at the lower Manhattan courthouse ahead of her second day of testimony in former Pres. Trump's hush money trial.

Follow live updates:",latest stormy daniel arrived lower manhattan courthouse ahead second day testimony former pres trump hush money trial follow live update,negative
"ABC News Politics
@ABCPolitics",2024-06-27T17:30:00.000Z,"BREAKING: An appeals court in Georgia has agreed to take up former Pres. Trump's appeal of the Fani Willis disqualification ruling. It's a move that could possibly delay the case against Trump.

https://abcnews.go.com/US/georgia-court-takes-trumps-appeal-willis-disqualification-ruling/story?id=110024047…",breaking appeal court georgia agreed take former pres trump appeal fani willis disqualification ruling move could possibly delay case trump,negative
"NPR Politics
@nprpolitics",2023-04-12T13:23:06.000Z,"NPR is stepping away from Twitter, and this includes this NPR Politics feed. Please read the thread to find other ways to find our work, including: 

NPR Politics Instagram: https://bit.ly/40Ys9L1
NPR Politics newsletter: https://n.pr/3KO418t",npr stepping away twitter includes npr politics feed please read thread find way find work including npr politics instagram npr politics newsletter,negative
"NPR Politics
@nprpolitics",2023-04-12T13:23:06.000Z,Democrats will flock to Chicago for the party's 2024 convention https://npr.org/2023/04/11/1169239321/democratic-national-convention-chicago-2024?utm_source=dlvr.it&utm_medium=twitter…,democrat flock chicago party convention,positive
"NPR Politics
@nprpolitics",2023-04-12T13:23:06.000Z,Justice Thomas explains why he didn't report trips paid for by billionaire https://n.pr/40RJoxA,justice thomas explains report trip paid billionaire,negative
"NPR Politics
@nprpolitics",2023-04-12T13:23:06.000Z,What Trump's arraignment means for his 2024 election bid https://npr.org/2023/04/04/1167991770/trump-arraignment-34-felony-counts-arraignment-new-york-court-election?utm_source=dlvr.it&utm_medium=twitter…,trump arraignment mean election bid,negative
"NPR Politics
@nprpolitics",2023-04-12T13:23:06.000Z,A former Maryland political aide wanted on corruption charges has died following a weeks-long manhunt and confrontation with police in Tennessee. https://n.pr/40Gula4,former maryland political aide wanted corruption charge died following week long manhunt confrontation police tennessee,negative
"NPR Politics
@nprpolitics",2023-04-12T13:23:06.000Z,One-time supporter of Guantánamo's military court now says it was 'doomed',one time supporter guantánamo military court say doomed,negative
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,Why Trump isn't the first president to face arrest,trump first president face arrest,negative
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,Disney World board picked by DeSantis says predecessors stripped them of power,disney world board picked desantis say predecessor stripped power,negative
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,Three children and three adults were killed in a shooting at a private religious school in Nashville on Monday morning. https://n.pr/3LVodGs,three child three adult killed shooting private religious school nashville monday morning,negative
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,Voters hate bank bailouts. But letting them fail without a safety net for customers could have been even worse for President Biden ahead of the 2024 presidential race. https://n.pr/3FNyGjb,voter hate bank bailouts letting fail without safety net customer could even worse president biden ahead presidential race,negative
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,"In Supreme Court arguments today, one side will be talking about an iconic liquor bottle and its valued trademark. The other will be talking about parody and free expression. 

And both will be talking about dog poop.",supreme court argument today one side talking iconic liquor bottle valued trademark talking parody free expression talking dog poop,negative
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,"In a 483-page filing, Trump's lawyers argue:

-GA special purpose grand juries are illegal
-the judge assisting SPGJ violated the Constitution
-the DA's office should be disqualified
-comments by SPGJ jurors violate due process rights

https://documentcloud.org/documents/23718038-trump-fulton-grand-jury-report-032023-filings…",page filing trump lawyer argue ga special purpose grand jury illegal judge assisting spgj violated constitution da office disqualified comment spgj juror violate due process right,negative
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,"With gun control far from sight, schools redesign for student safety",gun control far sight school redesign student safety,negative
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,"Former Rep. Pat Schroeder, a pioneer for women's rights, dies at 82",former rep pat schroeder pioneer woman right dy,positive
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,"In Florida, far-right groups look to seize the moment https://npr.org/2023/03/10/1158344050/florida-far-right-extremism-politics-desantis?utm_source=dlvr.it&utm_medium=twitter…",florida far right group look seize moment,positive
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,"The White House launched a pilot to help rural towns get federal money. A year in & the areas with then program have picked up steam, anecdotally. But there’s a long way to go before fully reaching all of rural America & Congress needs to help 
@nprpolitics",white house launched pilot help rural town get federal money year area program picked steam anecdotally long way go fully reaching rural america congress need help,positive
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,"The Justice Department's Task Force KleptoCapture, set up in the days after Russia's invasion of Ukraine, has gone after Kremlin-aligned elites, including their luxury yachts and opulent homes. https://n.pr/3IUBQm1",justice department task force kleptocapture set day russia invasion ukraine gone kremlin aligned elite including luxury yacht opulent home,positive
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,"Decades after risking his life to save his men, a Green Beret gets the Medal of Honor",decade risking life save men green beret get medal honor,positive
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,"Michigan Rep. Elissa Slotkin is running for the state's open Senate seat in 2024, making her the first Democrat to declare a bid in the battleground state. https://n.pr/3mfIRpK",michigan rep elissa slotkin running state open senate seat making first democrat declare bid battleground state,positive
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,"A majority of potential Republican voters continue to say they would be better off with someone other than former President Trump at the top of the 2024 presidential ticket, a new NPR/PBS NewsHour/Marist poll finds.",majority potential republican voter continue say would better someone former president trump top presidential ticket new npr pb newshour marist poll find,negative
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,"The Supreme Court defied its usual 6-to-3 conservative/liberal split in two decisions on Wednesday. 

One involved who qualifies for overtime pay. The other, Arizona's refusal to apply a Supreme Court precedent in death penalty jury instructions. https://n.pr/41nyh0c",supreme court defied usual conservative liberal split two decision wednesday one involved qualifies overtime pay arizona refusal apply supreme court precedent death penalty jury instruction,positive
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,"In any given year, 98% of criminal cases in the federal courts end with a plea bargain — a practice that prizes efficiency over fairness and innocence, according to a new report from the American Bar Association. https://n.pr/3KuCQjl",given year criminal case federal court end plea bargain practice prize efficiency fairness innocence according new report american bar association,negative
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,"Most criminal cases end in plea bargains, new study finds: ""Trials have become rare legal artifacts in most U.S. jurisdictions, and even nonexistent in others.”",criminal case end plea bargain new study find trial become rare legal artifact u jurisdiction even nonexistent others,positive
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,"Jurors are seeing a video of Proud Boys burning a flag in D.C. the night of Dec. 12, 2020 as Proud Boys chant ""f*** antifa,"" and ""USA."" The owner of Harry's Bar came out with a fire extinguisher to put out the flames. 10 minutes later, Jeremy Bertino was stabbed.",juror seeing video proud boy burning flag c night dec proud boy chant f antifa usa owner harry bar came fire extinguisher put flame minute later jeremy bertino stabbed,negative
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,President Biden will speak in Poland today to mark the one-year anniversary of Russia's invasion of Ukraine.,president biden speak poland today mark one year anniversary russia invasion ukraine,positive
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,"When President Biden made a secret trip to Ukraine, he declared that the U.S. is going to back Ukraine as long as it takes.

But some in Washington are beginning to balk at the price: https://n.pr/3IALLhI",president biden made secret trip ukraine declared u going back ukraine long take washington beginning balk price,negative
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,A visit to Nikki Haley's hometown — where race 'still exists',visit nikki haley hometown race still exists,positive
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,CNN's Don Lemon apologizes for sexist remarks about Nikki Haley https://npr.org/2023/02/17/1157890966/don-lemon-nikki-haley-women-prime?utm_source=dlvr.it&utm_medium=twitter…,cnn lemon apologizes sexist remark nikki haley,negative
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,The Kentucky Supreme Court has ruled the state's near-total bans on abortion will remain in place while a lawsuit over the matter continues. https://n.pr/3xvJwpI,kentucky supreme court ruled state near total ban abortion remain place lawsuit matter continues,negative
"NPR Politics
@nprpolitics",2023-04-11T17:53:36.000Z,"For the first time in 40 years, Democrats are in control of Michigan's legislature and the governor's office. 

That has Democrats hopeful of passing tighter gun laws:",first time year democrat control michigan legislature governor office democrat hopeful passing tighter gun law,positive
"Times Politics
@timespolitics",2024-06-29T18:31:36.000Z,He’s the Tottenham choirboy who made it to Harvard. But is David Lammy ready to be foreign secretary — and make nice with Donald Trump? ,tottenham choirboy made harvard david lammy ready foreign secretary make nice donald trump,positive
"Times Politics
@timespolitics",2024-06-29T18:31:36.000Z,Kemi Badenoch has said that she will not “shut up” over the rights of women after David Tennant said he wished she did not exist ,kemi badenoch said shut right woman david tennant said wished exist,negative
"Times Politics
@timespolitics",2024-06-29T18:31:36.000Z,"First minister talks of the many sacrifices that Elizabeth Quigley, a former journalist who has multiple sclerosis, has made in backing his career ",first minister talk many sacrifice elizabeth quigley former journalist multiple sclerosis made backing career,negative
"Times Politics
@timespolitics",2024-06-29T18:31:36.000Z,Do Tory claims of blackouts under Labour’s energy plans stack up? ,tory claim blackout labour energy plan stack,negative
"Times Politics
@timespolitics",2024-06-29T18:31:36.000Z,"Nigel Farage has defended the 41 candidates found to be social media “friends” of fascist leader, saying: “I apologise that not all of our candidates have been to Eton” ",nigel farage defended candidate found social medium friend fascist leader saying apologise candidate eton,negative
"Times Politics
@timespolitics",2024-06-26T12:02:40.000Z,"The UK is set for one of the youngest parliaments in modern history. 

Use our tool to find the MP candidates in your constituency ",uk set one youngest parliament modern history use tool find mp candidate constituency,positive
"Times Politics
@timespolitics",2024-06-26T12:02:40.000Z,Rishi Sunak is preparing to promise another 2p cut to national insurance in the Conservative manifesto while Labour will not commit to making any tax cuts ,rishi sunak preparing promise another p cut national insurance conservative manifesto labour commit making tax cut,positive
"Times Politics
@timespolitics",2024-06-26T12:02:40.000Z,Did Keir Starmer really help extremists? The claims fact checked ,keir starmer really help extremist claim fact checked,negative
"Times Politics
@timespolitics",2024-06-26T12:02:40.000Z,"Donald Trump verdict makes presidential race even harder to predict

""Trump will presumably appeal against the verdict to the state appeals court, and if he loses there, will presumably take his case all the way to the US Supreme Court""  Gerard Baker",donald trump verdict make presidential race even harder predict trump presumably appeal verdict state appeal court loses presumably take case way u supreme court gerard baker,negative
"Times Politics
@timespolitics",2024-06-26T12:02:40.000Z,"""The economy inevitably is the bedrock of the campaigns. Without thriving British businesses, we will never be able to offer high-quality work to our people or to pay for the public services that we all want"" |  Martha Lane Fox",economy inevitably bedrock campaign without thriving british business never able offer high quality work people pay public service want martha lane fox,negative
"Times Politics
@timespolitics",2024-06-26T12:02:40.000Z,Who will win the 2024 US presidential election? Latest polls and predictions ,win u presidential election latest poll prediction,positive
"Times Politics
@timespolitics",2024-06-26T12:02:40.000Z,Scotland’s most senior civil servant will be pushed on the “shambles” of ministers repeatedly failing to provide accurate information about the cost of key policies ,scotland senior civil servant pushed shamble minister repeatedly failing provide accurate information cost key policy,negative
"Times Politics
@timespolitics",2024-06-26T12:02:40.000Z,Theresa May has accused Boris Johnson and Liz Truss of destroying the Conservative Party’s popularity but argued the disaster of her 2017 election campaign showed Rishi Sunak could still win the next election ,theresa may accused boris johnson liz truss destroying conservative party popularity argued disaster election campaign showed rishi sunak could still win next election,negative
"Times Politics
@timespolitics",2024-06-26T12:02:40.000Z,Oxford University has dropped plans to vet candidates to become its new chancellor after being accused by senior ministers of trying to “stitch up” the process to prevent another white male politician from getting the job ,oxford university dropped plan vet candidate become new chancellor accused senior minister trying stitch process prevent another white male politician getting job,negative
"Times Politics
@timespolitics",2024-06-26T12:02:40.000Z," EXCLUSIVE: Robert Buckland has accused the Tory who defected to Labour of approaching him when he was justice secretary before the trial of her ex-husband, the former MP Charlie Elphicke

 
@Gabriel_Pogrund
 
 @cazjwheeler
 
 @HugoCDaniel",exclusive robert buckland accused tory defected labour approaching justice secretary trial ex husband former mp charlie elphicke,negative
"Times Politics
@timespolitics",2024-06-26T12:02:40.000Z,A Tory MP who defected on Wednesday ­issued a leaflet to her constituents the previous day accusing Labour of having “no plan” and “taking Britain back to square one” ,tory mp defected wednesday issued leaflet constituent previous day accusing labour plan taking britain back square one,negative
"Times Politics
@timespolitics",2024-06-26T12:02:40.000Z,"Henry McLeish, the former first minister of Scotland, has said that the country was more divided than it had been in 25 years and described relations between Holyrood and Westminster as at “rock bottom”",henry mcleish former first minister scotland said country divided year described relation holyrood westminster rock bottom,negative
"Times Politics
@timespolitics",2024-06-24T13:01:57.000Z,"London is not ‘Baltimore in the Noughties’. But has crime surged? | Analysis

As people in the capital head to the polls, Sadiq Khan faces renewed pressure to tackle crime in London if he is elected for a third term ",london baltimore noughties crime surged analysis people capital head poll sadiq khan face renewed pressure tackle crime london elected third term,positive
"Times Politics
@timespolitics",2024-06-24T13:01:57.000Z,"The former finance secretary has energy and ideas but is unable to represent our contemporary urban nation in all its diversity and dynamism |  
@kennyfarq",former finance secretary energy idea unable represent contemporary urban nation diversity dynamism,negative
"Times Politics
@timespolitics",2024-06-24T13:01:57.000Z,"As first minister heads for the exit, he can at least have the consolation that he, and not Patrick Harvie, was on the right side of history |  Iain Macwhirter",first minister head exit least consolation patrick harvie right side history iain macwhirter,negative
"Times Politics
@timespolitics",2024-06-24T13:01:57.000Z,"A future Labour government will be more pro-business than Tony Blair, ­Rachel Reeves has pledged as she plans to raise £22 billion of private sector investment in green energy projects ",future labour government pro business tony blair rachel reef pledged plan raise billion private sector investment green energy project,positive
"Times Politics
@timespolitics",2024-06-24T13:01:57.000Z,MSPs will receive online security training after a series of cyberattacks and honeytraps put politicians throughout the UK on high alert against threats ,msps receive online security training series cyberattacks honeytraps put politician throughout uk high alert threat,negative
"Times Politics
@timespolitics",2024-06-24T13:01:57.000Z,"Murrell was a respected organiser who professionalised and modernised the SNP, but few understood what makes him tick. 

Yesterday he was charged with embezzlement following a nine-hour interview by detectives investigating SNP finances.

Who is Peter M...",murrell respected organiser professionalised modernised snp understood make tick yesterday charged embezzlement following nine hour interview detective investigating snp finance peter,positive
"Times Politics
@timespolitics",2024-06-24T13:01:57.000Z,Riot police clashed with demonstrators outside the Georgian parliament building last night during the second night of protest against a proposed law that critics say will drag the country back into the Kremlin’s orbit and derail its bid to join the Euro...,riot police clashed demonstrator outside georgian parliament building last night second night protest proposed law critic say drag country back kremlin orbit derail bid join euro,negative
"Times Politics
@timespolitics",2024-06-24T13:01:57.000Z,Scottish Labour leader suggested Scottish government should initiate its own report amid growing concerns over treatment of gender-confused children in England,scottish labour leader suggested scottish government initiate report amid growing concern treatment gender confused child england,negative
"Times Politics
@timespolitics",2024-06-24T13:01:57.000Z,Should you pay for missed NHS appointments?,pay missed nh appointment,negative
"Times Politics
@timespolitics",2024-06-24T13:01:57.000Z,"NHS leaders have said that dealing with repeated campaigns of industrial action has taken time and effort away from routine treatment. According to some estimates strikes have increased waiting lists by about 200,000",nh leader said dealing repeated campaign industrial action taken time effort away routine treatment according estimate strike increased waiting list,negative
"Times Politics
@timespolitics",2024-06-24T13:01:57.000Z,"A YouGov poll for The Times indicates that half of voters would still vote Labour at the next general election, even if the economy improved ",yougov poll time indicates half voter would still vote labour next general election even economy improved,negative
"Times Politics
@timespolitics",2024-06-24T13:01:57.000Z,A senior Conservative MP who admitted his involvement in a honeytrap sexting scandal will not have the whip removed amid concerns that he is also a victim ,senior conservative mp admitted involvement honeytrap sexting scandal whip removed amid concern also victim,negative
"Times Politics
@timespolitics",2024-06-18T14:31:47.000Z,"I backed the hate crime bill once – now I side with its opponents

""I must now side with those who call for repeal. The chilling effect has begun, and the original vision of the bill is lost"" |  Ash Regan",backed hate crime bill side opponent must side call repeal chilling effect begun original vision bill lost ash regan,negative
"Politics
@politics",2024-04-30T13:48:02.000Z,"Trump was found in contempt on 9 out of 10 alleged violations of the gag order. He will be fined $1,000 for each violation. $9,000 total.",trump found contempt alleged violation gag order fined violation total,negative
"Politics
@politics",2024-04-30T13:48:02.000Z,BREAKING | The Texas House has voted to impeach Attorney General Ken Paxton.,breaking texas house voted impeach attorney general ken paxton,negative
"Politics
@politics",2024-04-30T13:48:02.000Z,"JUST IN: Chief Justice John Roberts confirms the authenticity of the draft opinion leaked to 
@politico
 and decries a “singular and egregious betrayal of trust” that “will not succeed"" in undermining the integrity of the Court.” Asks Marshal of the Supreme Court to investigate.",chief justice john robert confirms authenticity draft opinion leaked decries singular egregious betrayal trust succeed undermining integrity court asks marshal supreme court investigate,negative
"Politics
@politics",2024-04-30T13:48:02.000Z,Clay Travis and Buck Sexton to take over Rush Limbaugh's radio show,clay travis buck sexton take rush limbaugh radio show,negative
"Politics
@politics",2024-04-30T13:48:02.000Z,Former Attorney General William Barr says President Trump’s conduct as his supporters stormed the U.S. Capitol was a “betrayal of his office and supporters.” Barr resigned last month amid tension over the president’s baseless claims of election fraud.,former attorney general william barr say president trump conduct supporter stormed u capitol betrayal office supporter barr resigned last month amid tension president baseless claim election fraud,negative
"Politics
@politics",2024-04-30T13:48:02.000Z,Pro-Trump rally attendees in DC readily hug people they don't know during deadly Covid-19 pandemic,pro trump rally attendee dc readily hug people know deadly covid pandemic,positive
"Politics
@politics",2024-04-30T13:48:02.000Z,Former national security adviser Michael Flynn is the second Trump associate convicted in the Russia probe to be granted clemency by the president. Flynn pleaded guilty to lying to the FBI about his Russia contacts.,former national security adviser michael flynn second trump associate convicted russia probe granted clemency president flynn pleaded guilty lying fbi russia contact,negative
"Politics
@politics",2023-05-27T21:51:36.000Z,"President Donald Trump tests positive for Covid-19 and he is experiencing ""mild symptoms""",president donald trump test positive covid experiencing mild symptom,negative
"Politics
@politics",2023-05-27T21:51:36.000Z,Senator Amy Klobuchar says her husband has coronavirus. She says he has pneumonia and is on oxygen but not a ventilator. https://bit.ly/2WDIu9U,senator amy klobuchar say husband coronavirus say pneumonia oxygen ventilator,negative
"Politics
@politics",2023-05-27T21:51:36.000Z,JUST IN: Sen. Collins says she will vote to acquit President Trump on both articles of impeachment against him.,sen collins say vote acquit president trump article impeachment,negative
"Politics
@politics",2023-05-27T21:51:36.000Z,"BREAKING: 2 businessmen who helped Giuliani in Ukraine have been arrested on campaign finance charges, law enforcement sources tell 
@NBCNews
.
https://on.msnbc.com/2nuYeN4",breaking businessmen helped giuliani ukraine arrested campaign finance charge law enforcement source tell,negative
"Politics
@politics",2023-05-27T21:51:36.000Z,"Some people in Baltimore don’t have to look far to see the irony in President Trump’s tweets that Baltimore is a “rodent infested mess.” Residents of apartments owned by the family firm of Trump’s son in-law, Jared Kushner, have complained about mice.",people baltimore look far see irony president trump tweet baltimore rodent infested mess resident apartment owned family firm trump son law jared kushner complained mouse,negative
"Politics
@politics",2023-05-27T21:51:36.000Z,Toyota rebukes Trump for U.S. national security measure against imported cars,toyota rebuke trump u national security measure imported car,negative
"Politics
@politics",2023-05-27T21:51:36.000Z,Newly unearthed footage shows Donald Trump ‘meeting with Russians in Moscow in 1995’ https://independent.co.uk/news/world/americas/us-politics/trump-russia-video-meeting-moscow-tower-mall-underground-1995-report-footage-archive-a8764921.html…,newly unearthed footage show donald trump meeting russian moscow,positive
"Politics
@politics",2023-05-27T21:51:36.000Z,CNN files for an emergency hearing after the White House warns that reporter Jim Acosta's press pass could be revoked again at the end of the month https://cnn.it/2qTLJIY,cnn file emergency hearing white house warns reporter jim acosta press pas could revoked end month,negative
"Politics
@politics",2023-05-27T21:51:36.000Z,"BREAKING: Retired Justice Sandra Day O'Connor announces she has been diagnosed with the ""beginning stages of dementia, probably Alzheimer's disease"" https://cnn.it/2D1KrE5",breaking retired justice sandra day connor announces diagnosed beginning stage dementia probably alzheimer disease,negative
"Politics
@politics",2023-05-27T21:51:36.000Z,Report: 10-year-old with down syndrome separated from her family under Trump's new immigration policy,report year old syndrome separated family trump new immigration policy,negative
"Politics
@politics",2023-05-27T21:51:36.000Z,"Corey Lewandowski cursed at House intelligence Democrats. Lewandowski reportedly shouted: ""I’m not answering your f--king questions."" https://nydn.us/2q9w48p",corey lewandowski cursed house intelligence democrat lewandowski reportedly shouted answering f king question,negative
"Politics
@politics",2023-05-27T21:51:36.000Z,"Report: Steve Bannon met with Mueller multiple times over the past week, 20 hours worth of conversations",report steve bannon met mueller multiple time past week hour worth conversation,positive
"Politics
@politics",2023-05-27T21:51:36.000Z,Report: Robert Mueller questioning RNC staffers about whether the Trump campaign’s digital operations team worked with Russia to target U.S. voters http://bit.ly/2BLsaXn,report robert mueller questioning rnc staffer whether trump campaign digital operation team worked russia target u voter,negative
"Politics
@politics",2023-05-27T21:51:36.000Z,"JUST IN: House Representative Conyers, facing sexual misconduct allegations, endorses son to replace him",house representative conyers facing sexual misconduct allegation endorses son replace,negative
"Politics
@politics",2023-05-27T21:51:36.000Z,Second woman accuses Alabama GOP Senate candidate Roy Moore of sexual misconduct when she was a minor.,second woman accuses alabama gop senate candidate roy moore sexual misconduct minor,negative
"Politics
@politics",2023-05-27T21:51:36.000Z,Trump reportedly said he could not understand why a country of samurai warriors did not shoot down the NK missiles,trump reportedly said could understand country samurai warrior shoot nk missile,negative
"Politics
@politics",2023-05-27T21:51:36.000Z,Report: White House seeks gas tax hike of 7 cents in order to help pay for Trump infrastructure plan http://bit.ly/2yNmlul,report white house seek gas tax hike cent order help pay trump infrastructure plan,negative
"Politics
@politics",2022-05-03T15:21:08.000Z,Report: Trump rudely talks through Retreat bugle honoring soldiers and veterans at Pennsylvania military base,report trump rudely talk retreat bugle honoring soldier veteran pennsylvania military base,negative
"Politics
@politics",2022-05-03T15:21:08.000Z,"Anti-abortion Rep. Tim Murphy, who reportedly urged a woman to have an abortion, will resign from Congress http://cnn.it/2y3oUHF",anti abortion rep tim murphy reportedly urged woman abortion resign congress,negative
"Politics
@politics",2022-05-03T15:21:08.000Z,Homeland Security now says Wisconsin elections were not targeted by Russians after sending an email saying they were,homeland security say wisconsin election targeted russian sending email saying,negative
"Politics
@politics",2022-05-03T15:21:08.000Z,"Ted Cruz blames staffer for liking a porn tweet on 
@tedcruz
 - calls it a mistake",ted cruz blame staffer liking porn tweet call mistake,negative
"Politics
@politics",2022-05-03T15:21:08.000Z,White House considers lower deduction for U.S. homeowners: Politico http://reut.rs/2wtoaYl,white house considers lower deduction u homeowner politico,negative
"Politics
@politics",2022-05-03T15:21:08.000Z,Trump call for Clinton investigation 'highly inappropriate': top senator http://reut.rs/2vXQthe,trump call clinton investigation highly inappropriate top senator,negative
"CNN Politics
@CNNPolitics",2024-06-28T18:52:24.000Z,"""I know I'm not a young man.""

President Biden acknowledged his weak debate performance as Democratic questions swirl over whether he'll stay in the presidential race. https://cnn.it/4eEGJ1z",know young man president biden acknowledged weak debate performance democratic question swirl whether stay presidential race,negative
"CNN Politics
@CNNPolitics",2024-06-28T18:52:24.000Z,"Supreme Court halts Biden administration's ""good neighbor"" plan to curb smog across states, again limiting government power to protect the environment",supreme court halt biden administration good neighbor plan curb smog across state limiting government power protect environment,negative
"CNN Politics
@CNNPolitics",2024-06-28T18:52:24.000Z,"President Biden will take the right podium position at CNN's presidential debate after his campaign won a coin flip, and Trump will get the last word",president biden take right podium position cnn presidential debate campaign coin flip trump get last word,positive
"CNN Politics
@CNNPolitics",2024-06-28T18:52:24.000Z,"Supreme Court rejects a political activist's attempt to trademark the phrase ""Trump Too Small"" in First Amendment case",supreme court reject political activist attempt trademark phrase trump small first amendment case,negative
"CNN Politics
@CNNPolitics",2024-06-28T18:52:24.000Z,"Supreme Court Justice Clarence Thomas has formally reported his vacation paid for by GOP megadonor Harlan Crow, five years after it happened",supreme court justice clarence thomas formally reported vacation paid gop megadonor harlan crow five year happened,negative
"CNN Politics
@CNNPolitics",2024-06-28T18:52:24.000Z,"Indicted New Jersey Sen. Bob Menendez, a Democrat, is expected to file to seek reelection as an independent, sources tell CNN",indicted new jersey sen bob menendez democrat expected file seek reelection independent source tell cnn,negative
"CNN Politics
@CNNPolitics",2024-06-28T18:52:24.000Z,The jury in Trump's hush money trial finished its first day of deliberations without reaching a verdict. Here's what you should know.,jury trump hush money trial finished first day deliberation without reaching verdict know,negative
"CNN Politics
@CNNPolitics",2024-06-28T18:52:24.000Z,"Egyptian intelligence quietly changed the ceasefire terms that were presented to Hamas in the last round of talks, sources say",egyptian intelligence quietly changed ceasefire term presented hamas last round talk source say,negative
"CNN Politics
@CNNPolitics",2024-06-28T18:52:24.000Z,The House passes a major aviation bill directing the FAA to hire more air traffic controllers and adding protections for airline passengers,house pass major aviation bill directing faa hire air traffic controller adding protection airline passenger,negative
"CNN Politics
@CNNPolitics",2024-06-27T14:26:33.000Z,"The Biden administration is set to unveil a sweeping revamp of Trump's trademark tariffs on Chinese imports, sources say",biden administration set unveil sweeping revamp trump trademark tariff chinese import source say,negative
